Elevation,Aspect,Slope,Horiz_dist_hydro,Vertical_dist_hydro,Horiz_dist_roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horiz_dist_firepoints,Cover_Type,Wilderness_Area,Soil_Type
2895,54,11,242,-32,598,226,217,123,1989,2,1,29
2770,91,13,60,2,2067,240,218,106,2724,2,1,12
2349,325,13,240,66,1291,188,226,177,1006,6,4,11
2938,237,25,376,229,2384,168,252,213,1026,2,3,13
2962,5,20,201,103,1053,191,197,140,3461,1,3,24
3133,8,2,124,-1,3928,217,235,155,1471,2,1,29
2883,4,16,175,48,1150,197,207,145,1813,1,3,24
2907,206,15,552,275,900,210,253,175,1741,2,3,32
3180,168,18,60,-20,2605,231,244,137,2766,7,1,29
2880,150,27,90,40,5682,242,227,95,4494,2,1,30
2890,220,15,42,4,6204,201,253,186,4531,2,1,24
3093,39,12,108,7,3773,220,213,126,3901,1,1,29
3018,201,15,660,151,5872,212,252,170,3904,2,1,29
3047,177,19,360,72,1515,225,247,146,3454,1,1,29
3188,177,13,67,6,3025,226,247,151,5099,1,1,29
3042,86,9,67,7,4754,234,225,122,663,1,1,30
2872,108,21,466,110,484,250,211,79,582,1,3,33
2932,65,10,30,6,4816,230,221,123,6218,2,1,20
2597,208,19,210,-31,1167,202,254,180,967,3,3,4
3036,284,2,212,40,1132,214,239,163,1898,1,3,32
3195,99,10,577,23,4339,236,227,121,1869,1,1,29
2366,179,18,339,72,870,224,248,149,421,4,4,6
3086,166,8,30,-3,3114,227,243,149,5559,1,1,20
3180,248,16,552,89,3946,184,250,202,953,2,3,33
3052,331,6,67,6,4679,206,233,165,576,2,1,29
3060,285,3,698,193,6254,212,239,165,3650,1,1,29
3104,142,8,67,8,5370,232,238,138,918,1,1,29
2707,335,22,150,51,794,166,206,175,2118,2,3,33
2919,243,17,360,21,5548,185,251,202,5692,2,1,29
3172,99,6,474,-2,3912,230,232,136,4336,1,1,23
2918,291,20,30,14,3187,160,232,211,2042,1,3,22
2929,32,10,162,0,3684,218,218,134,6134,2,1,16
2778,158,7,0,0,1809,228,241,147,2368,5,3,17
3008,101,4,335,-2,6273,226,234,144,3731,1,1,24
3172,61,21,170,46,1597,232,193,84,1482,2,1,29
2728,285,12,30,7,1645,187,240,193,1053,5,3,23
3265,343,13,175,22,1342,194,220,165,1914,1,2,23
2735,50,11,192,17,2820,225,217,125,751,2,3,10
3054,346,9,30,5,3643,203,227,162,540,1,1,19
2242,105,13,0,0,850,242,223,109,451,4,4,14
3164,217,9,180,32,1015,211,249,174,1738,1,3,23
3392,198,13,324,87,4383,216,251,167,3021,1,3,33
2988,256,11,42,4,2831,194,247,191,426,2,3,33
3123,90,9,190,12,212,233,227,125,5500,1,2,23
2780,69,13,30,3,2420,233,214,110,3864,2,1,23
2968,300,8,391,34,3720,199,237,178,891,2,1,29
2631,183,8,192,62,1276,222,246,157,1355,3,3,3
2773,274,17,60,21,1794,173,242,208,2746,2,1,29
3132,66,9,150,16,3542,229,221,124,3977,1,1,29
2896,283,20,180,32,927,161,236,213,1022,2,3,32
2322,73,19,212,48,210,239,199,83,918,3,3,10
3231,99,3,618,32,4791,224,235,146,2490,1,1,38
3171,300,10,124,23,457,192,236,184,752,2,2,32
3228,292,10,604,-46,2684,191,238,187,242,1,3,32
3280,152,4,582,75,3267,224,239,151,4412,1,1,40
2820,235,12,162,39,2014,200,250,187,1794,2,3,13
2983,143,7,272,38,4016,231,239,140,1860,2,1,29
3047,223,11,582,172,3061,206,250,180,659,2,3,32
2335,330,22,42,13,108,163,208,182,234,3,4,10
3267,56,9,466,60,1624,226,221,129,2699,1,3,32
3222,56,5,242,-19,5962,224,228,140,607,1,1,23
2677,70,12,180,18,1302,233,215,112,962,2,1,23
2888,75,3,0,0,1294,223,234,147,1613,1,1,30
3188,154,12,175,33,3602,235,241,135,1663,2,3,32
2529,301,18,60,17,162,165,229,203,782,2,4,10
3066,235,10,582,89,6162,204,249,182,1575,2,1,29
3234,45,4,437,24,4642,221,231,147,2322,1,1,38
3129,6,12,218,13,1869,205,216,148,2856,1,3,31
2698,180,9,124,22,1325,224,246,155,3573,2,1,12
2829,341,28,256,4,1140,149,185,168,1825,2,3,24
3206,264,14,150,17,1044,185,246,199,1266,1,2,40
3001,62,4,335,49,4268,223,232,145,2030,2,1,29
2697,193,17,485,253,474,216,251,163,837,2,3,3
3314,42,11,424,123,1773,222,216,128,2373,1,1,39
3258,320,16,579,174,524,178,224,185,1224,1,2,39
3185,79,4,30,0,1747,224,233,144,1681,1,1,29
3109,61,21,446,73,1650,232,193,84,2888,2,1,29
3012,135,1,509,80,2798,220,238,155,1448,2,3,32
2616,194,26,324,178,309,206,250,163,808,2,3,3
3191,217,22,395,160,2268,191,254,191,1731,1,3,33
3195,86,7,216,30,3290,231,228,130,3569,1,1,23
2867,173,8,216,15,3161,225,244,152,2950,2,1,12
3275,200,6,42,-1,2015,218,246,163,3870,1,2,32
3235,285,27,480,158,4362,134,227,228,1304,2,1,29
2988,146,25,443,243,1931,245,227,96,815,5,3,13
3115,42,22,534,197,2255,218,187,94,2283,1,3,33
2899,52,10,212,46,3331,226,218,125,2710,2,1,29
3301,197,22,362,131,2245,208,252,168,1170,1,3,33
3245,261,5,532,11,366,209,242,172,845,2,3,32
3030,153,6,484,8,1168,228,240,146,524,2,3,33
2817,147,13,175,20,2016,238,238,128,2163,2,3,26
3055,66,17,30,13,1919,234,203,95,1836,1,1,30
3291,270,1,666,45,711,216,238,160,1283,1,2,23
2763,83,14,430,13,1652,239,215,104,1727,2,1,29
2949,247,2,470,108,3113,215,240,162,3463,2,1,12
2921,69,10,180,8,3487,231,221,122,4133,2,1,12
3054,198,14,90,4,6638,215,251,167,3126,2,1,29
2962,359,14,150,48,2224,198,213,152,1632,1,3,33
3296,33,12,480,168,1441,218,214,131,2161,2,3,33
3053,24,9,313,5,3108,216,222,142,306,1,1,22
3075,270,8,67,7,2751,199,243,183,492,1,3,23
3109,82,24,458,34,1437,244,189,60,3066,2,3,33
3057,100,7,283,58,5236,231,231,133,3491,2,1,29
2953,47,11,67,13,1588,224,217,126,484,1,3,32
2601,73,13,361,69,968,235,213,107,3654,2,1,29
2601,31,11,30,1,1019,217,216,133,2185,2,1,20
2998,353,4,90,6,2791,213,233,158,1566,2,1,29
3817,352,13,933,371,4901,196,217,158,2980,7,3,40
3118,72,13,180,34,4951,235,214,109,2457,2,1,29
2761,311,14,85,33,2308,180,229,188,256,1,3,33
3416,61,9,319,71,876,227,222,128,960,7,2,40
2767,63,12,190,37,2508,230,216,117,2136,3,3,32
2633,95,10,180,-23,1138,236,225,120,636,2,1,23
2692,178,8,30,2,1832,224,245,155,3947,2,1,12
3166,160,10,30,-7,2363,230,242,143,900,1,1,23
3360,66,11,228,38,2021,231,218,118,3435,7,1,38
3401,296,33,108,4,3122,112,210,229,2018,1,1,39
2802,153,9,0,0,1972,231,241,141,2382,5,3,17
2841,118,11,0,0,4212,239,230,119,1261,2,1,23
3181,126,18,42,-14,2467,247,226,101,2881,7,1,29
3090,313,10,510,36,2576,194,233,179,2016,2,3,32
2101,300,33,67,22,764,111,206,225,646,3,4,10
2975,340,22,108,34,1326,167,201,169,2311,2,3,33
2959,206,7,42,-2,5389,216,247,166,2314,1,1,16
3310,308,8,566,29,3638,197,235,178,1374,1,1,39
2732,129,20,90,29,2240,248,224,94,664,2,3,4
3201,351,5,391,26,3668,212,232,158,4339,1,1,29
2874,331,15,190,35,2563,184,221,176,2529,2,1,29
2763,118,10,190,39,1824,238,231,123,390,1,3,31
3149,349,23,339,59,1622,172,196,158,2029,1,3,24
3099,182,12,319,23,1676,223,248,156,745,2,3,31
3062,123,11,362,46,3585,239,232,122,4942,2,1,29
3477,96,25,361,80,2396,250,196,59,3636,7,1,40
3255,289,14,433,86,4173,179,238,198,2314,1,3,38
3110,290,8,85,3,1252,198,239,181,1471,1,2,24
2937,198,15,120,3,1440,214,252,168,1489,2,3,31
2854,97,22,242,75,3300,249,203,71,680,2,3,10
2770,39,9,127,42,2397,221,220,134,518,2,3,31
2989,293,7,270,16,2738,200,239,178,85,1,1,29
3204,102,15,277,87,480,244,219,99,1744,1,3,32
2589,315,16,192,46,684,176,226,189,1857,2,1,30
2903,120,8,175,7,3424,234,234,131,4317,2,1,23
2962,264,2,0,0,5506,214,240,164,2219,2,1,23
2909,267,14,342,16,5650,182,245,201,6195,1,1,29
2411,41,14,127,7,1355,221,208,119,666,3,3,10
2656,346,26,190,79,1889,160,187,160,1480,2,3,10
2858,15,8,258,13,1073,213,223,147,2676,1,3,32
2435,107,17,67,10,591,246,218,95,1652,3,4,6
3086,294,20,725,316,1026,160,231,209,1430,1,3,31
3311,330,19,658,76,3250,170,213,180,3522,2,3,40
2623,170,14,90,5,3074,229,245,145,2084,2,3,2
3015,117,11,60,-7,2154,238,230,121,3409,1,3,26
2754,2,13,108,17,2206,201,215,150,430,2,3,31
2860,191,18,120,27,3848,217,251,162,3341,1,1,30
2982,31,10,0,0,6050,218,218,135,3371,2,1,20
3171,316,15,60,3,774,180,226,186,2436,1,2,23
3186,269,10,90,15,5736,195,244,188,1660,2,1,23
2940,301,1,134,3,1560,215,238,161,218,2,3,32
3319,52,11,540,45,955,226,215,122,2624,1,1,22
3251,16,16,95,15,1926,204,204,133,1827,2,2,23
2635,137,12,295,-4,865,238,235,125,636,3,3,2
2605,91,19,175,-3,1899,246,206,81,2040,6,3,11
2960,340,23,162,50,3740,165,199,169,2716,2,1,29
2939,203,36,450,2,3571,177,244,175,1321,2,3,13
3226,47,9,192,21,6024,223,220,131,693,1,1,22
3315,105,31,324,-6,658,254,185,34,4129,2,2,32
2991,357,9,497,98,127,205,223,155,600,2,3,23
3233,42,26,301,90,4030,214,173,80,3436,1,1,39
3285,275,20,300,67,4074,162,240,216,1739,1,3,22
3243,236,5,371,59,3075,211,245,172,1041,2,3,32
2721,3,19,170,24,175,190,199,143,2650,2,1,24
2714,340,8,30,4,1362,204,229,164,2382,2,3,17
3019,51,12,192,18,3009,226,214,120,1747,1,3,23
2906,22,21,90,29,1290,201,190,118,895,2,3,31
2592,166,23,42,15,1922,232,240,126,1370,3,3,4
3217,70,6,90,-10,2897,227,228,135,2620,1,1,29
2936,56,11,162,14,5354,227,218,123,3971,2,1,29
2922,15,3,480,3,4390,217,233,154,4686,2,1,23
2935,88,13,247,6,1914,239,218,107,1943,2,1,29
2962,60,17,108,13,6070,231,202,99,3774,1,1,24
3155,342,18,30,9,4032,180,210,167,3406,1,3,24
3000,15,7,277,23,1342,214,226,149,1651,1,3,19
2810,310,24,60,20,2486,149,217,205,362,1,3,33
3196,205,7,443,76,5977,216,246,166,3121,2,1,22
3318,8,13,404,92,2907,204,213,145,2285,7,3,38
2907,116,24,806,275,2685,252,210,71,1710,2,3,10
3089,52,8,60,5,3478,225,222,131,1231,1,1,23
2878,54,10,371,46,690,226,218,124,1395,5,3,11
2705,9,13,42,6,993,205,213,144,1752,1,1,20
2923,169,10,524,64,2624,228,244,148,1952,2,3,26
2909,25,13,553,111,3304,213,212,133,618,2,3,33
2781,217,21,234,80,792,193,254,190,2063,5,3,4
2772,129,3,323,37,1638,225,237,148,2571,2,1,12
3022,299,2,0,0,3326,212,238,164,190,1,1,23
2814,29,17,228,160,242,212,201,120,1423,5,1,30
2939,48,11,300,66,1931,224,216,124,2496,2,3,32
3067,48,6,0,0,3231,223,227,140,1189,2,1,23
3458,243,1,750,119,1704,216,239,160,1396,7,3,40
3252,271,24,382,105,376,150,240,225,760,1,2,22
2871,73,22,190,58,3107,239,193,73,2132,2,3,33
3274,195,11,870,112,2314,218,249,164,1974,1,3,31
2335,295,34,90,55,433,106,208,231,1681,3,4,10
2800,335,13,60,4,2442,191,223,171,1237,2,3,31
3451,3,9,531,205,1106,207,222,152,1550,7,2,40
2975,80,11,60,14,1698,234,221,118,3532,1,1,29
3027,90,7,218,47,1221,231,229,132,2122,1,3,32
2904,266,14,240,20,1489,185,245,199,1454,2,3,32
3181,195,3,170,1,4504,219,241,159,1041,1,3,23
3123,43,23,424,32,4635,217,184,91,3333,1,1,29
3280,121,11,60,-7,3944,239,231,121,2151,1,1,38
2942,254,18,402,44,5639,176,249,209,5845,2,1,29
3062,49,5,300,15,3879,222,229,142,2021,2,1,29
3022,64,15,1034,224,3242,233,207,103,976,2,3,10
3163,139,24,342,72,3734,248,224,90,872,2,3,33
3322,34,7,591,130,1320,219,224,141,2577,2,1,29
2339,331,21,150,45,1061,165,208,180,765,3,4,6
2927,140,13,42,-3,4502,239,236,125,3178,1,1,29
2779,131,16,0,0,2790,244,230,111,2268,5,1,29
2558,342,19,0,0,433,178,208,167,1950,2,1,16
3360,315,7,242,29,1385,202,235,172,2081,1,3,32
3136,18,18,537,120,1570,203,199,128,3573,1,3,33
3105,148,7,430,10,5381,230,240,142,1423,1,1,30
3112,77,16,42,6,2440,238,210,98,1194,1,1,29
2907,0,6,60,1,2888,211,228,155,1590,1,3,22
3044,187,17,446,72,5816,220,250,158,2006,1,1,29
2583,36,21,331,53,108,214,189,103,1293,2,1,29
3166,173,23,175,75,3612,227,244,135,661,2,3,33
2929,252,10,170,23,5755,199,247,187,5179,2,1,29
3265,211,21,543,42,2850,197,254,184,3155,2,3,33
3008,92,25,540,181,1072,249,193,57,666,2,1,30
2716,186,18,60,-11,834,220,250,157,666,2,3,3
2897,258,23,570,140,1276,160,246,221,1661,2,3,33
2317,13,16,362,93,1101,203,207,138,379,3,4,10
3035,32,10,319,-8,2547,218,218,134,2720,2,3,32
2748,162,5,228,25,2522,225,241,150,1777,2,1,12
2889,3,21,255,64,2212,187,195,141,1692,1,3,33
2960,340,18,90,31,3174,179,211,169,2139,2,1,29
3214,24,5,959,30,1332,217,230,149,2370,1,3,32
2860,9,11,234,13,3565,208,219,147,5835,2,1,29
2398,328,16,335,72,1050,178,219,180,1087,6,4,10
2273,62,29,350,66,424,230,168,51,1608,3,4,10
3159,202,11,330,27,6365,215,250,168,1944,2,1,29
3410,74,32,134,18,3566,239,163,0,2704,7,1,37
3006,287,10,297,87,2995,193,240,187,902,2,3,32
2811,127,10,108,10,3412,237,234,126,6527,2,1,20
2828,12,22,342,43,2725,192,190,128,95,1,3,10
3000,8,17,323,141,1127,198,204,141,3531,1,3,24
3082,222,14,0,0,2802,201,253,186,1209,2,3,23
3185,47,10,618,92,3075,224,219,129,3426,1,1,30
2978,203,12,323,56,5485,214,251,170,2958,1,1,29
3291,295,27,404,108,4271,133,220,222,2372,1,3,39
2810,45,10,85,12,1761,223,219,130,1727,2,1,12
2317,286,21,418,244,1384,158,234,214,924,3,4,6
2718,42,11,192,27,1718,222,215,127,3550,2,1,12
2929,129,10,150,36,351,237,234,127,297,2,3,32
3074,333,6,283,-46,2014,205,232,165,2136,2,3,32
2768,50,8,283,33,1583,224,223,133,2513,2,1,12
3049,4,9,85,1,2568,208,222,151,2945,2,3,32
2639,88,6,234,29,242,229,230,135,1691,2,1,12
2503,341,18,127,48,757,179,210,168,534,6,3,10
2951,286,12,234,12,2874,187,239,192,2126,2,3,13
2961,222,15,212,57,430,200,253,187,1445,2,3,32
2949,92,6,228,33,4660,230,231,135,6425,2,1,29
2916,86,10,67,13,4708,235,223,119,1549,2,1,30
2914,213,18,95,21,5042,201,254,183,1215,2,1,30
2295,321,14,283,71,942,184,226,182,182,3,4,10
3074,135,19,42,0,781,246,228,101,1945,1,1,29
2510,222,19,60,17,966,193,254,192,716,3,3,2
3009,306,7,480,94,2737,201,236,174,1651,2,3,32
2785,71,10,400,42,2904,231,221,121,6631,2,1,12
2735,29,6,457,36,95,218,226,144,787,5,3,11
3114,257,11,108,13,3650,195,247,190,942,2,1,29
2877,65,4,331,22,2904,223,231,143,3729,2,1,29
2947,87,14,134,14,2858,240,216,104,1356,1,3,33
3172,90,5,150,-6,1999,228,231,137,624,1,1,23
3072,259,20,67,13,691,169,247,214,1587,2,3,32
2709,19,20,120,16,234,201,193,123,361,1,1,20
3249,49,21,330,84,3358,223,190,92,2117,1,3,31
3280,2,16,408,28,4442,195,207,147,799,1,3,32
2691,63,6,277,5,1082,226,227,135,1981,2,1,29
2909,150,7,90,3,1664,229,240,144,2295,2,3,32
3516,57,24,949,325,2568,228,183,75,1154,1,1,40
2970,64,6,67,3,2630,226,228,136,1840,1,3,22
2952,348,7,30,-2,4168,207,229,160,2093,2,1,20
3076,193,21,908,81,3113,213,251,163,2315,2,3,33
2696,4,7,433,65,1310,211,226,153,1514,2,1,12
2519,224,15,216,44,1261,198,253,189,853,2,4,6
2783,10,24,306,185,2135,188,185,127,2083,2,3,13
2778,354,9,488,94,2844,206,225,158,1426,5,3,32
2781,35,35,234,94,1831,193,143,61,845,2,3,33
3407,47,15,313,58,3132,224,205,111,1451,7,3,39
2615,188,7,150,57,765,221,245,159,6237,5,1,18
3275,354,9,774,87,3883,206,225,158,3740,1,1,29
3302,190,11,531,75,3760,220,248,161,2451,1,1,23
2988,144,8,469,70,4538,232,239,138,1878,2,1,12
2981,81,12,85,10,1740,237,218,110,3571,1,1,29
3030,228,7,108,12,1047,210,247,174,1786,1,3,32
3368,189,12,630,162,1813,220,249,160,1413,1,3,38
3269,92,6,42,2,6002,230,230,133,532,1,1,38
3141,266,15,513,39,3555,180,245,204,1319,1,3,13
3047,291,11,648,56,5827,190,238,188,5234,1,1,12
2888,121,18,424,75,2790,248,223,96,1855,2,1,29
3063,54,10,1177,265,3089,226,218,124,1065,2,3,32
3349,126,8,443,58,1945,234,235,132,2947,2,2,23
3153,40,8,216,33,2998,221,223,137,876,2,1,29
2717,120,8,134,26,1556,234,234,131,1507,1,1,12
3061,23,5,42,0,3572,217,228,148,1635,2,1,23
3327,110,17,624,104,3048,246,220,97,2700,1,3,33
2975,53,25,67,12,899,225,178,73,2268,1,3,24
3214,303,29,300,218,726,127,211,218,2201,2,1,39
2970,6,9,30,4,2397,209,222,151,1907,2,3,32
3277,153,18,300,63,942,239,238,121,2598,2,3,13
2885,83,15,108,27,4260,240,212,97,3482,2,1,29
2511,71,31,323,152,716,236,164,36,765,2,3,10
3332,128,13,543,-30,497,241,232,118,618,1,2,32
2811,11,9,268,15,1932,211,222,148,2832,2,1,12
2737,54,14,510,55,537,228,209,111,1234,2,3,11
3080,63,18,201,0,3300,233,201,93,5495,1,1,30
2799,210,20,30,6,3254,200,254,183,1574,2,3,32
3358,6,12,532,119,3151,205,216,148,2462,1,3,32
3008,326,5,395,32,5313,207,234,166,1358,2,1,29
2946,88,22,134,27,631,246,197,69,1718,2,3,33
3331,347,18,95,38,2448,182,207,162,2689,1,1,29
2965,19,13,424,70,902,210,212,137,1864,2,3,32
2774,272,40,218,140,1189,91,218,248,1463,2,3,13
3199,342,19,67,24,1544,177,207,167,2685,2,1,29
3229,306,10,402,46,819,191,234,183,630,1,2,23
2743,145,37,90,23,1355,242,206,57,1756,2,3,13
3400,86,11,134,22,1657,236,222,117,3445,1,2,35
3153,55,14,361,63,5038,228,210,112,3322,1,1,30
2936,11,5,725,141,2942,215,230,152,1506,2,3,32
3182,255,19,466,112,5891,173,248,211,2249,2,1,30
2785,60,8,258,11,3108,226,224,132,5221,2,1,12
3148,233,12,335,46,150,199,251,188,3027,2,3,23
3041,92,11,242,14,886,237,223,116,1917,2,1,29
2626,29,11,0,0,2132,216,216,134,2416,6,3,10
2985,62,7,379,64,1848,226,226,134,735,1,3,31
3144,180,11,234,22,2207,224,247,154,674,2,3,32
2919,256,9,331,21,5537,200,246,184,5734,1,1,29
3158,225,2,30,0,4710,217,240,161,1302,1,1,23
2535,28,22,247,58,785,206,188,110,930,3,4,10
3027,330,11,212,89,1315,193,226,172,2197,2,3,33
2922,82,5,309,55,4075,227,231,138,5769,2,1,12
3175,136,25,67,19,1072,249,221,85,1498,1,1,29
2670,108,12,362,58,767,241,225,112,1347,2,1,30
3055,95,6,601,-127,1595,229,231,136,1087,1,1,23
3355,314,22,134,38,1328,156,216,198,1622,1,2,39
3080,90,17,201,53,4921,243,211,92,1894,1,1,29
3191,144,9,127,8,3931,233,239,137,1950,2,3,19
3366,359,14,0,0,1657,199,214,152,1842,7,2,38
3008,118,4,30,1,2881,226,236,145,2148,1,3,23
3165,325,16,162,44,1318,178,220,181,2250,1,1,29
3157,62,26,379,120,2880,231,177,62,997,1,3,24
2726,168,20,402,-3,2341,231,243,133,2298,3,3,4
3205,215,13,313,28,2561,206,252,180,1062,1,1,22
3093,20,5,277,55,1760,217,229,150,2139,2,1,29
3170,261,6,120,7,3148,206,243,176,1230,2,3,23
2962,329,4,180,17,4631,210,235,163,5853,2,1,12
3112,64,11,437,16,2011,230,217,118,1126,1,3,31
3021,216,15,30,5,799,203,253,183,458,2,3,24
2925,129,9,256,21,3865,236,235,129,1595,2,1,12
2971,139,15,390,125,2340,241,234,118,1450,2,3,34
3198,144,10,577,40,598,235,238,133,824,1,2,32
3322,319,29,277,93,3565,132,198,199,3900,1,1,39
2825,230,23,150,81,2904,178,254,205,1224,2,3,4
3214,60,26,466,60,4874,230,177,65,3378,1,1,30
2336,348,24,242,139,1450,168,193,158,902,3,4,10
2483,283,17,537,276,1006,171,238,206,696,3,4,2
3352,26,19,400,96,5174,208,195,117,446,1,1,38
2418,312,33,90,52,648,117,197,210,1234,6,4,10
3095,318,11,150,5,295,191,230,179,1976,1,2,22
3188,57,16,95,14,5531,229,205,104,1511,2,1,29
3102,20,15,258,8,2295,208,208,134,1566,1,1,23
3193,352,7,127,10,5398,208,229,158,2457,1,1,22
3146,124,10,216,46,3373,238,233,125,3162,2,1,29
2125,8,32,42,20,888,165,159,116,242,3,4,10
3033,282,10,162,7,3560,193,241,188,1712,1,3,22
3161,122,6,255,45,379,230,235,138,2364,1,1,22
3053,46,14,85,3,997,224,209,116,108,1,3,24
3239,78,7,240,35,1057,229,228,132,930,1,2,32
2858,39,9,379,76,2608,221,219,133,3410,2,1,12
3008,225,4,120,-5,5323,214,243,166,1921,2,1,23
3154,354,7,190,-23,937,209,228,157,937,1,2,22
3303,194,19,649,101,2604,214,252,165,1437,2,3,38
2617,233,24,301,89,914,174,253,208,1116,3,3,2
2596,66,25,361,170,911,235,182,65,949,2,3,10
2308,111,21,67,28,582,251,211,78,812,3,4,4
3359,115,15,108,0,4179,245,224,103,3734,7,3,33
2963,263,38,467,273,2125,104,227,246,1325,2,3,13
2901,312,36,201,111,840,103,189,213,1243,1,3,33
2959,135,18,390,63,5476,245,229,105,4480,2,1,29
2759,319,14,30,9,1884,182,226,183,2658,2,1,29
2657,56,19,85,-7,2632,229,197,94,1027,2,3,10
3312,294,17,270,82,2142,169,234,203,2166,2,2,33
3011,293,14,256,31,4668,179,236,197,162,2,1,30
3141,101,11,153,25,2310,238,226,117,3085,1,3,24
3483,98,15,162,-19,1718,244,217,99,1717,7,2,39
2791,79,13,192,29,3126,237,216,107,2457,2,1,12
3436,156,23,120,29,4118,239,236,114,4001,7,3,33
3035,45,6,0,0,3055,222,226,139,1384,1,1,23
2909,345,3,228,55,3925,214,235,159,5825,2,1,29
2183,9,20,30,12,1159,194,196,135,510,3,4,10
3269,212,15,300,61,1084,206,253,179,666,1,3,32
2958,344,22,300,115,1814,171,201,164,2776,2,3,33
2908,0,15,242,77,5005,197,211,150,459,2,1,29
2928,165,5,270,-2,1879,224,241,152,1024,1,3,23
2959,199,14,400,53,5753,214,252,169,2689,2,1,30
2390,62,30,108,62,335,229,163,45,365,6,3,3
3176,193,17,402,53,2252,216,251,164,854,1,1,22
3037,127,5,108,14,2995,228,237,143,1338,2,3,32
3205,137,13,201,40,1515,239,235,123,1639,1,2,23
2753,162,28,210,87,2081,234,234,110,2282,3,3,4
3494,354,11,531,133,1307,202,221,157,1761,7,2,40
2963,357,13,421,68,930,198,215,154,1816,2,3,32
3080,10,5,272,46,1215,214,229,152,1396,2,2,23
3257,23,8,726,109,5964,216,223,144,2586,2,1,29
3195,213,13,108,28,3036,207,252,178,1052,2,3,32
3002,45,12,711,107,1237,223,214,123,1879,1,3,33
2800,102,23,319,119,1084,251,202,66,443,6,3,24
2829,43,13,404,41,1054,222,212,122,1440,2,3,11
2847,345,5,30,7,3810,211,232,160,6118,2,1,29
3147,69,14,90,-6,4084,234,211,106,3297,1,3,22
2770,343,9,201,39,1524,202,227,163,2474,2,1,29
2884,168,20,648,204,2117,231,243,134,1863,2,3,4
3071,308,8,90,18,4980,198,235,177,872,1,1,29
3110,53,29,382,78,738,222,165,58,1727,1,1,29
3044,41,9,660,158,5829,221,219,132,5226,2,1,12
3034,136,22,765,206,4475,248,225,93,1513,2,3,33
2933,252,28,474,284,1855,146,245,228,1591,2,3,13
2872,54,6,283,56,3538,224,226,137,2980,2,1,20
2986,14,8,255,33,845,213,224,148,2024,2,1,29
3132,38,8,309,57,1301,220,222,137,3017,2,3,33
3223,68,5,120,0,3056,225,230,139,2322,1,1,29
2540,61,10,216,9,2598,228,220,124,2568,1,3,10
3097,139,9,309,34,1836,234,238,135,2930,1,3,32
2611,37,23,153,11,560,213,184,97,1231,6,3,10
2911,56,2,30,-1,4380,220,235,151,2571,2,1,29
2897,89,24,216,97,228,248,194,61,242,1,1,22
2998,341,9,124,23,5940,201,226,165,3501,2,1,29
3181,66,8,0,0,1660,228,225,131,2795,2,1,23
3076,97,18,150,18,3482,246,212,89,484,1,3,33
2921,350,37,150,52,3026,129,153,145,2577,2,1,29
2289,341,12,30,2,509,194,222,166,845,3,4,4
2968,326,12,67,16,4555,190,226,176,5415,2,1,12
3243,135,4,42,2,5487,226,238,146,671,2,1,38
2808,132,12,60,6,967,239,234,123,2016,2,1,29
2597,121,1,67,-2,979,221,237,152,2228,2,1,30
3149,60,24,95,54,4744,231,183,73,1754,1,1,23
2974,281,22,242,81,5419,154,236,219,811,2,1,29
2818,92,8,150,14,3498,233,228,128,6249,2,1,12
3324,314,18,698,142,849,168,223,193,371,1,2,33
3244,264,13,212,28,830,186,246,198,1801,1,2,23
3207,223,10,60,7,3121,208,250,178,361,1,3,32
3126,22,13,467,33,2769,212,213,136,2694,2,3,32
3359,261,22,1209,240,3734,161,245,220,2569,2,3,27
3408,126,7,446,68,1772,232,236,137,2242,7,3,38
2460,148,24,218,81,247,243,230,101,983,3,3,4
2627,203,14,182,29,2300,212,252,171,1952,2,3,11
3180,180,17,242,81,2980,224,248,151,953,1,3,33
2860,312,17,297,102,2483,173,226,192,1072,2,3,24
3294,181,20,85,-12,2789,223,248,149,430,1,3,33
3304,201,7,480,103,912,217,246,164,726,1,3,32
2764,205,19,242,28,1091,205,254,177,633,2,3,3
3056,269,28,277,130,2610,137,237,232,2663,2,3,31
3051,147,26,228,57,451,244,226,94,1661,2,3,22
3503,16,14,691,155,4354,207,209,137,3458,7,3,39
3119,112,11,366,82,3287,239,228,119,2989,1,1,30
2796,42,26,283,147,1206,214,175,82,564,6,3,33
